Date,young,adult,senior,male,female,accept,dead,rosc,all_CA,rural,urban,PM25,NO2,PM10,O3,SO2,CO,Temp,RH,Season
2017-12-12,0,4,25,18,11,2,20,2,29,23,6,16.857302,44.28549,20.467741,7.357515,3.614171,774.04395,2.4517477,95.25962,Winter
2017-12-13,0,2,26,14,14,3,16,6,28,18,10,23.428816,43.64487,27.301092,10.070555,3.321994,812.04407,0.256955,85.11174,Winter
2017-12-14,1,4,29,22,12,6,23,0,34,18,16,26.076292,49.451992,30.637142,9.085133,3.4423273,753.68134,0.60639346,83.82981,Winter
2017-12-15,0,8,27,17,18,8,15,6,35,25,10,21.56953,48.18363,26.752909,7.7001243,3.2880826,713.6986,0.8382091,82.94679,Winter
2017-12-16,0,10,20,23,7,1,25,2,30,23,7,15.828286,41.335133,19.160751,17.002537,2.5441644,470.2052,-0.35134354,68.66749,Winter
2017-12-17,1,5,27,16,17,9,18,0,33,17,16,9.234411,30.451227,11.18416,24.814653,2.1695828,389.3961,-0.15528686,53.45116,Winter
2017-12-18,0,11,16,17,10,4,18,3,27,20,7,16.59651,49.302826,20.243563,17.266022,2.6418264,470.05844,-2.4815326,55.027885,Winter
2017-12-19,0,6,18,19,5,7,13,3,24,10,14,28.87152,52.37794,32.457706,9.835692,3.2307441,394.73962,-3.005023,72.1977,Winter
2017-12-20,0,8,16,14,10,8,13,1,24,10,14,38.20274,57.43035,41.12673,7.382055,3.727585,434.3043,-2.4042335,73.723495,Winter
2017-12-21,0,5,23,16,12,5,20,2,28,16,12,39.911167,61.23826,43.521732,7.1725593,3.973418,494.55203,-1.373667,68.03457,Winter
2017-12-22,0,4,21,12,13,0,17,1,25,20,5,31.39808,64.78938,35.13507,5.7726955,4.3218117,779.4339,1.3443623,73.61551,Winter
2017-12-23,0,8,25,22,11,4,22,2,33,23,10,22.942009,59.285637,25.650742,7.5993185,3.9854653,830.3217,2.4975312,69.80348,Winter
2017-12-24,0,6,13,8,11,5,10,1,19,12,7,21.839128,50.860527,24.682875,11.356916,3.163015,644.15656,2.4957905,65.52845,Winter
2017-12-25,0,3,23,17,9,8,13,3,26,15,11,26.120676,39.708954,31.480785,13.15956,2.565445,575.46027,1.482643,79.66375,Winter
2017-12-26,0,5,24,20,9,7,14,1,29,19,10,22.182838,37.130287,26.627604,6.6153717,2.4700837,719.6344,2.6850536,91.24448,Winter
2017-12-27,0,5,27,18,14,2,27,2,32,18,14,7.0699205,30.596447,8.275284,13.928187,2.5925734,525.63007,2.2279017,96.41396,Winter
2017-12-28,1,7,26,21,13,8,20,2,34,17,17,5.593075,23.45702,6.84052,31.99976,2.3423617,398.92633,2.47499,56.302048,Winter
2017-12-29,0,6,31,19,18,5,28,2,37,23,14,10.603875,33.472675,13.59172,32.0683,2.4965749,439.33224,-0.7334226,45.767616,Winter
2017-12-30,0,7,29,24,12,4,23,3,36,23,13,16.22643,36.217598,19.532768,25.120756,2.724275,422.80093,-0.7267761,77.23366,Winter
2017-12-31,0,4,28,19,13,8,20,1,32,15,17,29.605015,39.909653,31.840618,8.785116,2.8230686,545.64233,0.06618792,88.03407,Winter
2018-01-01,0,13,38,30,21,6,35,5,51,32,19,33.171978,32.761295,36.44146,8.577977,2.5871434,548.8222,1.6591944,91.58726,Winter
2018-01-02,0,4,31,22,13,2,24,3,35,22,13,16.950304,31.14718,21.243116,22.2397,2.0337834,367.7742,2.1872337,58.063187,Winter
2018-01-03,0,4,30,19,15,6,22,2,34,16,18,19.444689,41.579216,24.386518,16.240482,2.5017898,416.49075,1.4418498,70.1583,Winter
2018-01-04,1,10,26,18,19,6,23,3,37,23,14,19.903362,39.200703,25.736008,20.738546,2.3408234,412.06836,2.5511053,83.75902,Winter
2018-01-05,0,9,32,22,19,11,23,2,41,21,20,40.042408,40.918503,46.873703,7.1187644,3.1644185,565.2997,2.1001127,88.82036,Winter
2018-01-06,0,10,36,31,15,9,27,6,46,27,19,32.83847,36.38832,38.634403,6.0383883,2.0625083,504.6412,4.1799912,93.65667,Winter
2018-01-07,0,5,46,29,22,7,34,3,51,31,20,26.670082,28.760626,32.83418,8.637823,1.501914,377.4835,4.93179,91.19518,Winter
2018-01-08,1,9,26,18,18,4,23,4,36,24,12,16.540384,23.907139,22.844414,22.56843,1.1223927,271.04745,6.083451,84.02416,Winter
2018-01-09,0,4,39,30,13,8,28,2,43,25,18,14.115238,24.368204,20.171606,27.407831,1.0511916,287.17215,6.702863,91.51152,Winter
2018-01-10,0,6,28,17,17,10,18,2,34,20,14,19.907417,34.147415,25.974209,16.76027,2.4581544,404.6227,4.2970533,89.581566,Winter
2018-01-11,0,9,35,27,17,6,30,2,44,18,26,27.98184,37.34571,34.354816,10.238746,2.807712,488.23557,2.923309,81.47428,Winter
2018-01-12,0,10,32,24,18,8,27,3,42,21,21,26.191395,42.615005,34.31467,11.852642,2.802021,483.00034,2.9442866,76.53197,Winter
2018-01-13,1,2,27,18,12,2,25,0,30,22,8,30.346193,40.847885,38.132412,11.148474,2.9293766,500.0079,1.3473564,79.305725,Winter
2018-01-14,0,6,20,14,12,4,11,6,26,15,11,36.63669,36.78636,42.734932,8.748485,2.8391056,507.85495,0.114271365,83.76689,Winter
2018-01-15,0,4,25,19,10,4,19,3,29,16,13,46.728382,41.35609,53.031994,4.774022,3.4699297,583.7772,0.34618714,87.30647,Winter
2018-01-16,0,10,33,24,19,2,36,1,43,26,17,42.55258,41.35174,48.854992,7.532562,3.4150152,549.51556,0.6111646,91.09432,Winter
2018-01-17,0,7,27,20,14,6,24,3,34,24,10,17.790985,37.10229,22.732584,24.601952,1.8415186,339.87924,1.2126212,66.63897,Winter
2018-01-18,1,6,34,23,18,4,27,5,41,26,15,16.455917,41.7067,24.729391,23.272797,2.7449224,364.78702,1.0052359,57.127277,Winter
2018-01-19,0,7,21,19,9,4,14,5,28,17,11,23.130363,45.95212,31.235006,14.237388,2.9052262,417.9782,2.3740284,63.628876,Winter
2018-01-20,0,5,26,16,15,7,14,4,31,17,14,30.71685,45.778427,38.85112,15.233984,2.5279713,444.10922,0.847371,67.49655,Winter
2018-01-21,0,4,22,15,11,8,12,3,26,11,15,13.462967,25.29051,15.866997,37.49365,1.551439,320.65802,3.2812777,66.747086,Winter
2018-01-22,0,6,13,12,7,3,10,5,19,11,8,25.268011,41.647923,31.314642,20.901712,3.1276839,405.57816,1.1161224,67.45293,Winter
2018-01-23,0,7,23,18,12,4,20,4,30,19,11,43.83,50.08624,51.711582,8.774834,3.6977782,536.0231,2.1393206,75.38026,Winter
2018-01-24,1,4,24,16,13,6,17,0,29,14,15,51.81809,50.288715,61.110527,10.07832,3.7249908,562.593,1.1957229,81.01869,Winter
2018-01-25,0,2,16,11,7,0,15,2,18,10,8,55.47249,52.58003,65.44864,6.2665305,3.6236625,663.0742,2.1813147,85.97994,Winter
2018-01-26,0,9,28,21,16,5,22,3,37,23,14,58.36211,47.32264,66.00351,6.15901,2.6670604,539.5682,3.4100242,92.5309,Winter
2018-01-27,0,4,19,13,10,7,13,1,23,12,11,29.016808,39.153336,33.324165,10.05949,2.040738,382.35535,4.619356,90.91538,Winter
2018-01-28,1,4,24,17,12,9,14,1,29,11,18,30.502565,37.612213,34.602013,9.510298,3.157505,485.18018,3.7242987,79.60938,Winter
2018-01-29,0,6,24,17,13,6,17,5,30,18,12,33.458134,43.392197,39.544033,7.2122817,3.2074502,535.4854,3.250137,78.02071,Winter
2018-01-30,0,3,21,13,11,8,13,1,24,11,13,29.774752,43.996136,36.806416,7.5574145,2.781754,441.80692,2.6669197,80.36808,Winter
2018-01-31,0,8,28,21,15,3,27,0,36,19,17,38.500507,47.30103,47.340534,4.242962,3.0144467,537.2511,2.938345,89.26249,Winter
2018-02-01,0,8,22,18,12,4,23,1,30,22,8,25.232918,41.59693,29.100615,6.573211,2.1589377,428.83215,3.1793165,95.74348,Winter
2018-02-02,0,11,38,26,23,11,31,4,49,30,19,16.221157,37.221375,20.395191,14.617292,2.1440566,389.8149,2.2750924,84.979805,Winter
2018-02-03,0,5,27,20,12,8,17,2,32,20,12,16.160782,32.771233,19.612906,23.346046,1.8440652,306.40216,1.4902743,73.19166,Winter
2018-02-04,0,5,22,17,10,6,16,3,27,13,14,22.098646,30.633703,25.207792,23.854292,1.7460806,313.8764,0.21939558,75.74985,Winter
2018-02-05,0,9,32,25,16,6,28,5,41,26,15,17.600143,31.389334,22.004831,26.594778,1.4239243,325.07092,0.9465324,83.17403,Winter
2018-02-06,0,6,22,16,12,7,21,0,28,14,14,21.26808,37.101154,25.186651,16.822762,1.6613326,351.30453,1.2295809,88.70792,Winter
2018-02-07,0,8,17,14,11,12,10,2,25,15,10,23.948286,42.586334,26.909637,12.370802,2.453763,364.0517,2.0716717,90.39051,Winter
2018-02-08,0,5,25,19,11,4,20,4,30,24,6,34.0345,46.392845,38.931686,8.794667,3.1749904,456.27533,2.595052,86.15759,Winter
2018-02-09,0,9,25,20,14,6,23,4,34,19,15,32.86309,45.59709,36.66392,12.001442,2.6815104,471.03235,2.460839,87.300026,Winter
2018-02-10,1,7,17,14,11,9,12,1,25,15,10,32.018085,36.878063,36.03206,21.266563,2.3172739,419.62442,2.1679652,77.30417,Winter
2018-02-11,0,5,25,19,11,11,16,0,30,12,18,39.9303,35.38026,46.091507,23.541405,2.595904,420.28683,0.51509684,77.32264,Winter
2018-02-12,0,6,21,12,15,7,15,2,27,16,11,31.471777,33.497772,37.05928,26.671448,2.3648565,402.74615,1.3627392,72.37792,Winter
2018-02-13,0,8,23,13,18,5,19,3,31,18,13,18.03034,37.10234,23.432993,29.509254,2.1544547,344.91046,-1.1060526,52.66757,Winter
2018-02-14,0,1,21,10,12,2,14,2,22,16,6,28.92311,46.173676,35.85626,22.66475,3.0940523,396.77582,-1.4726503,54.93266,Winter
2018-02-15,0,4,25,14,15,7,15,3,29,16,13,42.009594,49.657513,50.100975,16.450106,3.3526723,443.02808,-1.2736595,64.028786,Winter
2018-02-16,0,5,27,17,15,7,23,1,32,20,12,56.996605,53.99308,65.000755,10.264306,4.1484776,483.91803,1.2079144,76.66847,Winter
2018-02-17,0,4,28,11,21,5,21,3,32,21,11,61.15996,50.33944,72.17719,8.137168,3.360124,518.833,1.72105,81.593864,Winter
2018-02-18,0,4,22,16,10,7,16,0,26,18,8,39.155773,33.63167,45.538353,21.897684,2.3098202,442.94815,2.3584085,88.29104,Winter
2018-02-19,1,2,24,16,11,7,16,1,27,12,15,22.640762,32.08572,26.376886,29.517525,2.488886,392.70004,0.8018746,85.54095,Winter
2018-02-20,2,3,17,8,14,4,12,3,22,9,13,36.540924,38.4498,41.350235,22.723135,2.6926446,406.11673,0.90425646,77.30671,Winter
2018-02-21,0,3,17,15,5,5,10,2,20,12,8,33.91376,38.40161,38.39065,23.20045,2.6172013,413.56262,1.3079822,68.75196,Winter
2018-02-22,1,11,26,22,16,4,26,2,38,22,16,30.537445,41.394794,35.209553,16.340002,2.3883193,456.45554,0.21082029,83.622505,Winter
2018-02-23,0,7,19,18,8,5,14,2,26,15,11,23.273275,38.841988,26.37117,13.126594,2.06669,477.54178,0.93011534,89.70317,Winter
2018-02-24,0,6,22,15,13,7,18,1,28,18,10,26.418064,37.53796,29.16906,18.93403,2.0768752,466.18237,3.7530148,83.78831,Winter
2018-02-25,0,6,21,17,10,4,16,3,27,21,6,17.049553,14.632022,19.271711,60.155426,2.0735903,274.66156,-2.3987224,85.534615,Winter
2018-02-26,0,9,30,29,10,9,23,2,39,20,19,19.295994,20.941307,23.613518,58.585648,2.560778,320.43912,-5.450528,68.53505,Winter
2018-02-27,1,9,23,24,9,6,21,0,33,20,13,24.70379,30.978027,28.754984,45.355656,2.9520996,372.6098,-6.5909343,61.678493,Winter
2018-02-28,0,5,33,22,16,9,22,3,38,15,23,39.450905,36.309265,45.604836,37.47111,3.0028632,425.06348,-6.6719394,63.381054,Winter
2018-03-01,0,4,26,17,13,8,17,1,30,16,14,46.17815,38.699223,51.094913,31.67074,2.1686838,440.33813,-5.1043487,88.35537,Spring
2018-03-02,0,6,21,17,10,5,13,3,27,12,15,52.16963,52.01037,57.55884,14.969675,2.514158,566.0103,-1.4495637,93.19548,Spring
2018-03-03,0,8,28,17,19,8,20,3,36,19,17,37.142544,50.00891,41.21622,13.423327,1.7633302,537.0904,-0.59791356,91.58965,Spring
2018-03-04,0,4,30,21,13,13,15,4,34,19,15,30.91401,39.17175,35.34509,23.145187,1.9851346,514.8871,1.0239229,83.23069,Spring
2018-03-05,0,4,18,12,10,1,17,0,22,17,5,42.3641,47.01467,49.570217,12.718726,2.625337,546.01697,2.5033965,89.73201,Spring
2018-03-06,0,6,27,13,20,9,15,2,33,22,11,39.59355,49.701054,44.81736,14.426926,2.5996604,530.9343,2.4889972,93.98005,Spring
2018-03-07,1,8,16,15,10,4,13,2,25,14,11,32.37286,43.53301,36.581425,11.710491,2.1942966,503.34198,2.3370895,92.43419,Spring
2018-03-08,0,4,20,15,9,4,16,4,24,16,8,24.38671,39.652367,29.329401,27.305939,2.1268942,414.7537,3.1703386,64.16495,Spring
2018-03-09,0,4,24,19,9,4,18,1,28,20,8,26.529657,39.28373,34.053753,32.13583,2.409765,355.46954,5.21238,74.98412,Spring
2018-03-10,0,5,21,18,8,8,14,1,26,15,11,20.638508,34.715954,25.085203,26.952942,1.7797855,360.14474,5.168715,92.32373,Spring
2018-03-11,0,1,26,15,12,8,9,2,27,16,11,14.560562,24.584063,16.000523,27.424902,0.923419,339.25513,5.080928,95.95788,Spring
2018-03-12,0,5,23,15,13,5,16,2,28,18,10,14.297774,32.40445,18.534843,21.582201,2.0804205,385.66287,5.635235,90.715294,Spring
2018-03-13,0,2,25,16,11,3,21,2,27,14,13,21.990082,36.283306,27.586851,23.74589,2.566279,419.57703,6.296132,83.5188,Spring
2018-03-14,0,6,19,15,10,5,17,0,25,17,8,17.950804,32.249546,24.167248,34.579258,2.4030423,339.80798,6.726043,64.70407,Spring
2018-03-15,0,4,16,12,8,3,13,3,20,9,11,15.572963,28.744696,19.48007,37.619244,1.340444,315.04492,4.088362,88.45582,Spring
2018-03-16,1,7,22,17,13,5,18,2,30,12,18,15.041474,28.087414,17.642239,41.322582,2.0524778,328.50677,6.5510693,81.980034,Spring
2018-03-17,0,6,18,17,7,8,11,0,24,14,10,14.477133,22.765987,15.868996,45.693455,1.0430171,312.15875,4.504711,93.21359,Spring
2018-03-18,0,4,19,11,12,2,16,0,23,12,11,7.33287,17.560204,8.222652,50.406647,0.8147872,295.3145,3.9602418,91.89975,Spring
2018-03-19,0,4,23,20,7,4,20,0,27,15,12,8.597939,23.946302,9.69686,39.87052,1.1583037,321.5148,1.9324614,93.10362,Spring
2018-03-20,0,3,17,8,12,5,11,0,20,10,10,19.748434,24.27109,23.37985,39.2461,1.9264884,360.09995,2.3020272,80.617226,Spring
2018-03-21,0,6,22,14,14,4,19,2,28,16,12,20.217457,24.524,24.720678,52.797874,2.0554304,302.77222,2.0379486,55.249264,Spring
2018-03-22,0,5,15,10,10,4,15,0,20,16,4,24.210035,30.73514,30.659082,47.929714,2.5118237,325.34113,1.9942843,60.718227,Spring
2018-03-23,0,6,24,15,15,2,22,2,30,19,11,32.18458,38.42569,37.689945,38.205257,2.7240593,380.86377,3.8273177,58.064217,Spring
2018-03-24,0,5,29,24,10,3,20,6,34,21,13,26.446907,24.86464,32.11385,52.334152,2.0300293,333.7201,3.8659208,64.203354,Spring
2018-03-25,0,7,19,16,10,7,11,4,26,17,9,26.555695,24.776445,30.216574,54.672203,2.238209,340.71518,4.5787077,65.55816,Spring
2018-03-26,0,8,23,20,11,2,21,3,31,20,11,39.4248,35.3197,45.398014,44.160217,2.5378013,393.45416,5.6797442,65.11626,Spring
2018-03-27,0,5,14,11,8,5,12,0,19,11,8,34.37526,33.94237,39.065277,49.304184,2.079102,356.7047,6.712915,57.802635,Spring
2018-03-28,0,6,25,20,11,6,18,1,31,15,16,34.508488,29.928942,40.94083,51.301,2.8545604,353.88943,6.713657,73.7835,Spring
2018-03-29,0,5,27,21,11,3,21,2,32,18,14,34.082775,32.52681,40.242653,31.911211,1.9601648,338.35428,7.1645613,92.38725,Spring
2018-03-30,0,4,15,6,13,8,7,2,19,10,9,19.320696,20.054993,24.258549,44.99519,1.1046627,253.59108,8.265126,90.19009,Spring
2018-03-31,1,4,18,15,8,5,14,1,23,14,9,9.162386,18.446844,11.258127,54.171307,1.1669567,228.79152,6.4533405,87.43884,Spring
2018-04-01,0,8,28,23,13,8,18,5,36,21,15,4.851286,12.772014,6.0806155,69.42342,0.86978096,216.23285,7.76237,45.81887,Spring
2018-04-02,0,3,18,14,7,3,13,4,21,13,8,10.76505,19.247715,15.189214,64.73194,1.5024945,233.59752,7.287483,50.202854,Spring
2018-04-03,0,6,21,20,7,8,16,1,27,15,12,15.332692,27.80347,21.719933,49.37581,1.5244019,278.37244,6.75127,82.514275,Spring
2018-04-04,0,2,24,18,8,5,14,1,26,18,8,12.284237,24.078249,15.302895,46.62015,0.66264105,239.90913,6.3145256,94.898735,Spring
2018-04-05,0,7,20,16,11,1,22,3,27,16,11,16.562042,25.972422,22.100847,42.533062,1.8315414,303.06073,9.13495,81.04587,Spring
2018-04-06,0,4,20,17,7,4,11,4,24,14,10,27.015463,27.869267,31.15485,48.13569,1.8441321,316.86948,9.392986,63.130684,Spring
2018-04-07,0,7,27,20,14,9,22,2,34,17,17,33.879425,24.40549,39.15825,53.94826,1.7116623,304.08563,9.891837,74.368355,Spring
2018-04-08,0,9,14,18,5,8,12,2,23,12,11,25.914967,18.60414,30.289885,68.84181,1.6969744,263.1597,10.953132,68.130714,Spring
2018-04-09,0,7,23,16,14,3,19,5,30,23,7,18.630478,25.89464,21.074116,50.60149,1.3037329,262.99408,9.273576,81.10396,Spring
2018-04-10,0,3,24,12,15,4,17,2,27,18,9,11.830549,23.358765,15.040199,46.571884,1.4788847,281.76614,8.19023,91.90224,Spring
2018-04-11,0,5,22,13,14,8,11,4,27,15,12,8.931658,22.687754,12.1794615,45.64633,1.1212219,271.31357,7.09135,84.64906,Spring
2018-04-12,0,5,13,13,5,0,13,2,18,12,6,6.6712146,17.153948,9.308147,65.090096,0.776745,246.70795,8.07791,89.45387,Spring
2018-04-13,0,5,19,13,11,4,13,5,24,13,11,8.481519,24.86599,12.091605,57.462402,1.4131117,284.5839,7.6138477,83.33286,Spring
2018-04-14,0,5,21,12,14,3,12,6,26,20,6,11.317808,23.59413,16.916872,57.703648,1.4081653,287.29477,9.708328,69.494675,Spring
2018-04-15,0,5,15,8,12,2,14,2,20,11,9,13.06833,24.420126,17.930964,41.007908,1.0903322,250.30264,10.871026,71.908485,Spring
2018-04-16,0,3,23,14,12,3,15,3,26,18,8,16.532831,25.423313,24.894571,46.82272,1.6631687,255.87605,12.896735,73.641815,Spring
2018-04-17,0,5,21,15,11,2,17,3,26,13,13,22.866234,21.70687,35.196564,54.201485,1.3906299,260.12836,13.89794,68.031006,Spring
2018-04-18,0,4,16,13,7,3,12,3,20,14,6,23.607023,21.805712,32.467632,62.391052,1.3109853,263.2152,15.025803,62.808365,Spring
2018-04-19,0,5,13,9,9,3,11,2,18,11,7,26.657444,25.670639,35.185604,69.89176,2.0303216,314.15277,14.90239,63.088097,Spring
2018-04-20,0,2,20,12,10,10,10,1,22,12,10,24.34521,28.077688,32.902084,73.51329,1.6877779,275.7343,16.492697,56.738846,Spring
2018-04-21,0,6,12,10,8,4,10,3,18,11,7,24.438643,24.782187,33.31919,79.239655,2.1977596,279.78976,16.958221,53.433453,Spring
2018-04-22,0,10,18,17,11,6,15,6,28,16,12,21.955866,18.692719,31.450043,85.31208,2.075727,246.15875,16.848213,58.12246,Spring
2018-04-23,0,4,20,17,7,4,17,2,24,11,13,23.323818,22.507236,33.658485,74.46386,2.634379,263.88303,16.572662,62.639786,Spring
2018-04-24,0,5,17,17,5,0,20,1,22,13,9,23.904932,19.963219,35.859203,75.59097,2.3860602,264.97073,16.6142,63.763165,Spring
2018-04-25,0,6,11,15,2,1,11,4,17,10,7,19.576065,14.359125,31.52829,79.497,2.6105773,245.76334,16.602783,65.91131,Spring
2018-04-26,0,7,14,15,6,4,11,5,21,13,8,18.331036,16.188463,28.384106,77.28837,2.3138964,240.27437,16.434134,69.88192,Spring
2018-04-27,0,3,16,13,6,4,11,1,19,8,11,16.233175,15.244996,26.045874,65.92646,1.2598991,237.88832,14.426984,72.929825,Spring
2018-04-28,0,6,11,8,9,3,13,0,17,10,7,20.500349,17.098778,31.964857,70.45144,1.5257654,246.82526,15.730042,65.86164,Spring
2018-04-29,1,4,15,11,9,3,14,2,20,10,10,17.64223,9.838007,27.047014,80.85672,1.1975377,211.38321,15.340122,75.51509,Spring
2018-04-30,0,5,8,6,7,3,9,1,13,6,7,6.39128,9.901951,11.484284,79.81756,1.243364,194.9858,12.398876,65.168045,Spring
2018-05-01,0,9,16,16,9,4,18,2,25,20,5,7.746416,12.572387,11.789787,64.77793,1.348452,223.47823,10.995256,65.69156,Spring
2018-05-02,0,6,21,17,10,3,17,4,27,11,16,7.528252,18.32865,9.544001,39.799538,0.6269284,211.1049,10.008505,88.52414,Spring
2018-05-03,0,7,19,15,11,5,16,1,26,15,11,13.232987,21.444773,19.230064,30.490187,1.1969423,241.23729,13.899369,80.48366,Spring
2018-05-04,0,8,16,11,13,7,13,3,24,13,11,13.112464,19.717915,19.791409,46.018837,1.5097606,259.43604,14.384047,81.01206,Spring
2018-05-05,0,10,18,18,10,5,17,4,28,15,13,13.242233,17.263983,19.71584,49.624672,1.6745852,251.09207,15.359487,76.9303,Spring
2018-05-06,0,7,8,12,3,1,10,0,15,11,4,17.24894,13.97117,23.755375,62.761223,1.3505508,224.07057,17.825323,70.539246,Spring
2018-05-07,0,1,16,6,11,1,12,3,17,11,6,12.306955,15.775189,17.833508,63.63005,1.4260263,234.70393,16.190304,74.571045,Spring
2018-05-08,0,5,8,9,4,2,9,2,13,10,3,12.584286,17.217703,18.502958,71.69742,1.8097104,241.52765,16.11756,73.42128,Spring
2018-05-09,0,4,25,20,9,3,21,2,29,22,7,10.166147,15.230619,14.483352,71.25798,1.6793321,240.60435,13.58282,83.157524,Spring
2018-05-10,1,8,22,14,17,6,18,2,31,23,8,12.727361,17.83489,16.34576,69.65407,1.8020267,250.02417,14.479379,79.75388,Spring
2018-05-11,0,3,14,10,7,1,13,0,17,6,11,15.035481,20.369255,19.935408,62.455482,1.3913306,267.18063,15.124472,77.90519,Spring
2018-05-12,0,6,11,11,6,6,7,1,17,13,4,16.428,16.490864,19.998943,62.98603,1.3803124,243.45067,15.102842,78.185104,Spring
2018-05-13,0,0,15,7,8,5,6,0,15,1,14,9.789159,10.779142,12.350154,72.64633,1.1479254,229.51231,13.773283,85.248726,Spring
2018-05-14,0,2,18,10,10,2,15,1,20,11,9,3.564572,11.050804,5.9513087,75.02113,1.2150298,202.73045,10.315932,82.43207,Spring
2018-05-15,0,5,8,9,4,2,10,0,13,6,7,7.1321845,17.730383,11.008869,49.722095,1.8581736,216.22244,9.491734,87.88256,Spring
2018-05-16,1,4,16,9,12,3,13,1,21,11,10,13.383676,17.869106,17.71489,58.008015,2.055222,235.19783,11.782161,81.08072,Spring
2018-05-17,0,5,18,9,14,9,9,4,23,10,13,12.031414,18.180992,16.153156,60.98113,2.016059,242.03503,12.742935,82.181076,Spring
2018-05-18,0,7,19,14,12,0,24,1,26,18,8,15.717648,18.658531,19.92743,68.56076,1.6313661,272.82092,14.18112,73.62232,Spring
2018-05-19,0,6,12,11,7,5,11,1,18,9,9,12.272973,15.003168,15.2505,74.51628,1.0905514,236.87875,14.358301,76.074104,Spring
2018-05-20,0,5,18,12,11,3,14,1,23,13,10,8.687929,10.266603,11.310129,76.81375,0.7887515,201.05287,14.008981,80.01725,Spring
2018-05-21,0,4,17,11,10,2,13,1,21,13,8,9.213868,13.225904,12.454268,72.873,1.0331317,197.96774,14.659164,75.73474,Spring
2018-05-22,0,6,14,11,9,2,15,0,20,10,10,12.930884,19.378336,16.906687,54.09963,1.3142697,236.53702,13.427943,87.696,Spring
2018-05-23,0,3,15,11,7,4,12,0,18,11,7,12.023001,16.956396,16.145384,58.02418,1.2552947,250.27614,15.309292,83.65179,Spring
2018-05-24,0,3,23,14,12,6,17,1,26,13,13,16.27069,18.568523,20.471949,64.97407,1.625555,238.65176,16.713018,78.213394,Spring
2018-05-25,0,7,24,19,12,8,18,3,31,19,12,16.281595,21.687881,20.865295,79.00904,2.1106699,271.2582,18.303556,71.129486,Spring
2018-05-26,0,6,12,12,6,1,11,1,18,13,5,23.501371,17.703571,30.2147,90.52717,1.3640877,254.42151,19.366396,74.94615,Spring
2018-05-27,0,11,28,23,16,10,25,3,39,20,19,17.121317,12.930233,23.755299,87.31237,1.08771,224.84697,19.244886,74.26864,Spring
2018-05-28,0,4,24,15,13,7,14,5,28,11,17,10.813768,13.288913,14.857247,70.505936,1.046639,209.4024,17.84319,77.75987,Spring
2018-05-29,0,2,8,5,5,0,9,1,10,7,3,12.004059,14.543227,17.681135,62.615887,1.0663179,211.39375,17.374527,84.94162,Spring
2018-05-30,0,5,18,11,12,4,11,4,23,13,10,18.962038,18.783632,29.523293,59.90824,1.3275034,232.0051,17.896313,79.39622,Spring
2018-05-31,1,9,19,15,14,5,17,5,29,19,10,14.892069,15.958228,24.318455,55.0982,1.3864486,197.40813,17.494923,81.513435,Spring
2018-06-01,0,10,20,18,12,1,21,4,30,18,12,12.2581215,14.316586,20.161337,71.80749,1.4731648,163.8477,18.063473,75.9878,Summer
2018-06-02,0,6,19,14,11,4,16,1,25,18,7,12.865292,13.601644,18.898058,77.72653,1.5209851,172.11192,18.38496,78.37335,Summer
2018-06-03,0,4,10,4,10,1,11,0,14,7,7,14.963055,15.05344,20.78516,80.38973,1.2971085,183.62044,18.94256,76.33812,Summer
2018-06-04,1,5,19,15,10,5,17,0,25,14,11,14.916605,18.497446,21.036846,55.164818,1.0656594,181.26616,17.54738,82.82132,Summer
2018-06-05,0,5,12,9,8,2,12,2,17,11,6,14.198954,15.529965,21.655756,65.46745,1.5702121,182.45921,18.286446,74.552795,Summer
2018-06-06,0,5,22,17,10,0,20,6,27,16,11,10.135498,15.225626,15.644242,67.032616,1.5085281,159.00397,17.858515,80.41674,Summer
2018-06-07,0,3,24,13,14,7,10,4,27,16,11,9.50524,14.251096,15.083322,69.170654,1.2557713,165.61961,18.280207,78.68383,Summer
2018-06-08,0,4,11,5,10,3,6,3,15,8,7,8.510825,18.03062,13.452781,64.440285,1.1364418,194.36375,16.612188,82.49607,Summer
2018-06-09,0,6,9,7,8,3,8,3,15,7,8,8.94097,14.520812,13.385781,73.50097,1.4928328,169.87674,18.893951,71.12972,Summer
